IdPublisher,PublisherName
1220,The Lyons Press
1221,Grove Press
1222,Flowers in Bloom Publishing
1223,Amistad Press
1224,Japan Publications Trading
1225,Wiley-Vch
1226,Harlequin American Romance
1227,Harlequin Romance
1228,Paternoster Publishing
1229,Thule Ediciones
1230,"IDG Books Worldwide, Inc."
1231,Sarabande Books
1232,Dyna-Paige Corporation
1233,QED Books
1234,West
1235,Lübbe
1236,Moody Publishers
1237,Avery
1238,Threshold Books
1239,HarperTorch
1240,MacMillan Kids
1241,Aufbau Taschenbuch
1242,Ediciones del Norte
1243,Ashgate Publishing
1244,The Photographers' Gallery
1245,Dartmouth
1246,United States Institute of Peace Press
1247,Kluwer Law International
1248,Catadam Publishing
1249,Blake Press
1250,Augustus Publishing
1251,Free Spirit Publishing
1252,New Horizon Press
1253,Twenty-First Century Books
1254,"Farrar, Straus and Giroux (BYR)"
1255,Lulu Press
1256,Hazelden Publishing & Educational Services
1257,Morning Glory Press
1258,Merlyn's Pen
1259,Africana Homestead Legacy Publishers
1260,Edições Saída de Emergência
1261,Lerner Publications
1262,Rourke Educational Media
1263,Wisconsin Historical Society Press
1264,TOKYOPOP
1265,Northwestern University Press
1266,R. James Bender Publishing
1267,Weidenfeld & Nicolson
1268,Garborg's Heart 'n Home
1269,Rourke Publishing (FL)
1270,Van Nostrand Reinhold Company
1271,Intercollegiate Studies Institute
1272,Blackburn Press
1273,Mosby Elsevier Health Science
1274,Bethany House Publishers
1275,Vermilion
1276,Camino Books
1277,Cypress House
1278,Life Changing Books
1279,Power Play Books
1280,One World (UK)
1281,Northfield Press
1282,New Mexico Magazine
1283,Dundurn
1284,Barbour Books
1285,Heartstong Presents
1286,La' Femme Fatale' Publishing
1287,CMX
1288,Willow Creek Press
1289,Heinrichshofen
1290,Thunder Bay Press
1291,Veloce Publishing
1292,Shipra Publications
1293,Fithian Press
1294,Red Globe Press
1295,Addison-Wesley Professional
1296,Ricordi
1297,WordFarm
1298,Shambhala
1299,Rider Co.
1300,Rider & Company (London)
1301,Elysium Press
1302,Tartarus Press
1303,University of Missouri
1304,Texas A&M University Press
1305,Texas State Historical Assn
1306,Hold'Em Investments LLC
1307,Lulu
1308,NorthSouth
1309,Simon & Schuster Books for Young Readers
1310,Gambling Times
1311,Cardoza Publishing
1312,Ashley Publishing
1313,Vida Publishers
1314,Two Plus Two Pub.
1315,Cardoza
1316,Polity Press
1317,Trinity Press International
1318,Noontide Press
1319,WH Allen
1320,Black Rose Books
1321,Congdon & Weed
1322,Lippincott Williams & Wilkins
1323,"O'Reilly & Associates, Inc."
1324,Incentive Publications
1325,Barbour Publishing
1326,Holt Paperbacks
1327,Heartsong Presents
1328,Dedalus Press
1329,Edwin Mellen Press
1330,Aventine Press
1331,Nottingham Publishing
1332,Tsaba House
1333,American Philosophical Society
1334,BDD Promotional Books Company
1335,Forge Books
1336,Wizards of the Coast Publishing
1337,Loveswept
1338,Watson-Guptill
1339,New Horizon
1340,Syngress Publishing
1341,Collector Books
1342,Broadway Books
1343,Etika Books
1344,Konemann
1345,Vendome Press
1346,Dedalus Ltd
1347,Dedalus
1348,Canongate Books
1349,Wizards of the Coast
1350,de Sitter Publications
1351,Royal Historical Society
1352,John Blake
1353,Baker Books
1354,Phaidon Press
1355,Popcorn Press
1356,BMH Books
1357,Master Books
1358,Trails Books
1359,Holiday House
1360,University of Michigan Press/ELT
1361,Jaico Publishing House
1362,Morgan James Publishing
1363,Sheridan House
1364,St. Anthony Messenger Press
1365,Otter Creek Press
1366,Full Cast Audio
1367,Enigma Books
1368,Faber
1369,Delta Publishing
1370,Watson-Guptill Publications
1371,Art Direction Book Company
1372,Theosophical Publishing House
1373,Mountain Studios
1374,PowerPlus Books
1375,Sandlapper Publishing
1376,Commonwealth Editions
1377,Gospel Light
1378,Alpha
1379,Dearborn Trade
1380,Nymphenburger
1381,British American Publishing
1382,Galde Press
1383,E.J. Brill
1384,Scholastic Inc
1385,Ginn & Co.
1386,Gray & Company Publishers
1387,Pentland Press (NC)
1388,Simon Pulse
1389,Kwela Books
1390,Southern Illinois University
1391,Bvd Publishing
1392,Senegalpress
1393,Hatje Cantz Publishers
1394,Penguin Ireland
1395,Gorgias Press
1396,Expanding Horizons
1397,Island Books
1398,University of Missouri Press
1399,G. Lebovici
1400,Sidgwick & Jackson
1401,William Morrow
1402,Picador
1403,Playboy Press
1404,Ghost Research Society
1405,W. E. Upjohn Institute
1406,Phillips Randall Books
1407,Melbourne University Publishing
1408,Citlembik Publications
1409,Quintessence Publishing (IL)
1410,New Hope Publishers (AL)
1411,Shueisha
1412,St. Martin's True Crime
1413,Countryman Press
1414,JM ediciones
1415,American Camping Association
1416,University Press of Kansas
1417,Gallimard
1418,"Aditya Prakashan, Publishers & Booksellers"
1419,DK
1420,Turner
1421,Jewel of the West Publishing
1422,Golden/Disney
1423,Hodder Education Publishers
1424,"New York, N.y Chels"
1425,Charles C. Thomas Publisher
1426,"Aviation Supplies  Academics, Inc."
1427,Haworth Press
1428,Singular Publishing Group
1429,Hdi Publishing
1430,Rl Innactive Titles
1431,Aspen Publishers
1432,Valley of the Sun Publishing
1433,Compass Point Books
1434,Bookmakers Guild Inc
1435,Tundra Books
1436,Creative Education
1437,Archon Books
1438,Allegheny Pr
1439,Gautier-Languereau
1440,Harbour Publishing
1441,Walk Worthy Press
1442,Blacksmith Books (IL)
1443,Baen
1444,Casterman Editions
1445,Pocket Star Books
1446,Dafina Books
1447,Crowell
1448,Nan A. Talese
1449,Hodder Children's Books
1450,O'Reilly Media
1451,Executive Books
1452,Carlton Publishing Group
1453,Publications International
1454,Betterway Publications
1455,Corgi
1456,Corgi Books
1457,Moment Point Press
1458,Bergin & Garvey
1459,Ace
1460,"Wooden,"
1461,Falcon
1462,Heinemann Library
1463,WingSpan Press
1464,Wiley Publishing
1465,Walker Books Ltd
1466,Eichborn
1467,Human Kinetics Publishers
1468,Harold Harris
1469,Venture Publishing (PA)
1470,Black Moss Press
1471,Puffin Books
1472,Tor Classics
1473,Large Print Press
1474,Viking Children's Books
1475,Georgetown University Press
1476,Ghost House Books
1477,ETR Associates
1478,IGI Distributors
1479,Zonderkidz
1480,Univ Tennessee Press
1481,Sams Publishing
1482,"Fondo de Cultura Economica, Mexico"
1483,Albert Whitman & Company
1484,Walter Foster
1485,Night Shade Books
1486,Dumatt Corp
1487,Hawthorn Press
1488,Egmont Books Ltd
1489,Faber  Faber
1490,Carnegie Pub.
1491,Bantam Press
1492,ISIS Large Print Books
1493,Prioritybooks Publications
1494,Mosby
1495,Applause Theatre & Cinema Book Publishers
1496,Walker Childrens
1497,Bitter Lemon Press
1498,InterVarsity Press
1499,Terrail
1500,"Shambhala Publications Inc.,U.S."
1501,Duncan Baird
1502,Watkins Publishing
1503,Sussex Academic Press
1504,Symposium Publishing
1505,Sphere Books
1506,Viking Juvenile
1507,Four Courts Press
1508,I. B. Tauris
1509,Saint Austin Press
1510,Time Life Books
1511,Humana Press
1512,"HarperCollins Publishers, Inc."
1513,Wiley-IEEE Press
1514,Tan Books
1515,South Western Educational Publishing
1516,Alaska Limestone Press
1517,"Alloway Publishing, Limited"
1518,Oxford Childrens
1519,Heinemann Educational Books - Library Division
1520,Windsor Peak Press
1521,East Gate Book
1522,Universe
1523,US Government Printing Office
1524,IDRC (International Development Research Centre)
1525,Running Press Kids
1526,Footprint Handbooks
1527,麥田出版
1528,Rocco
1529,University of Michigan Library
1530,btb
1531,British Library
1532,Ludion
1533,Harvard Ukrainian Research Institute
1534,Promise Press
1535,Walnut Grove Press
1536,Landoll
1537,Hyperion Books
1538,Owlkids Books
1539,Kluwer Academic Publishers
1540,Kingfisher Books Ltd
1541,Servant
1542,Calman-Levy
1543,The Neumann Press
1544,Bethlehem Books
1545,Whitecap Books
1546,Orchard Books
1547,Victor
1548,Editorial Gredos
1549,Mestas Ediciones
1550,Verity Press
1551,Beacon Hill Press
1552,Scepter Publishers
1553,Chariot Victor Publishing
1554,Five Star (ME)
1555,Sapientia Press
1556,William B. Eerdmans Publishing Company
1557,World Book
1558,Concordia Publishing House
1559,Robinson Publishing
1560,Vintage Canada
1561,Penguin Canada
1562,Goose Lane Editions
1563,Oxford University Press
1564,M Q Publications
1565,Piatkus Books
1566,How Books
1567,Stoddart
1568,DK Publishing
1569,DK Eyewitness Travel
1570,Doubleday Canada
1571,Monacelli
1572,Canadian Scholars Press
1573,Apple
1574,Judy Piatkus
1575,Fawcett Crest
1576,Fontana
1577,Top That! Publishing
1578,Broadview Press Inc
1579,Dodd Mead
1580,New Canadian Library
1581,Prometheus Books
1582,R.N. Bhattacharya
1583,McArthur & Company
1584,Penguin Books Canada
1585,Cornell University Library
1586,Coriolis Group Books
1587,Deutsche Verlags-Anstalt
1588,Dell Publishing Company
1589,HarperFestival
1590,Bantam/Seal
1591,Anchor Canada
1592,Dial
1593,Anchor
1594,Sage Publications Pvt. Ltd
1595,Rawat Publications
1596,United Nations
1597,SAGE Publications India Pvt Ltd
1598,Milet Publishing
1599,Teaching and Learning Company
1600,Teaching Resources
1601,Anti-Slavery International
1602,Sheffield Academic Press
1603,Leuven University Press
1604,Sourcebooks
1605,Oriental Institute Press
1606,British Academy
1607,Egypt Exploration Society
1608,Stockcero
1609,Ediciones Colihue
1610,Simon Publications
1611,continuum
1612,Eisenbrauns
1613,Scholars Press
1614,Oxbow Books Limited
1615,British Institute of Archaeology at Ankara
1616,Alyson Books
1617,AACC Press
1618,Loyal
1619,MacMillan Reference Library
1620,Tottel Publishing
1621,Aris & Phillips
1622,"Max Kade German-American Center & Indiana German Heritage Society, Inc."
1623,Council Oak Books
1624,The New Press
1625,Scholars Pr
1626,Klincksieck
1627,Grove/Atlantic
1628,Czech Institute of Egyptology Charles University
1629,Atlantic Books (UK)
1630,Southwater Publishing
1631,Rizzoli International Publications
1632,Hagios Press
1633,Bahai Publishing
1634,Crown Forum
1635,University of the West Indies Press
1636,Hachette Books
1637,UXL
1638,Redcliffe Press Ltd
1639,ABC-CLIO
1640,Mcgraw-Hill
1641,D.C. Heath
1642,New York London Hol
1643,Methuen Publishing
1644,William Morrow Paperbacks
1645,China Books & Periodicals
1646,iBooks
1647,Crown Books for Young Readers
1648,Cordillera Press
1649,Storytellers Ink
1650,Algonquin Books
1651,David McKay Company
1652,Teach Services
1653,East African Educ. Publ.
1654,Trine Day
1655,Peepal Tree Press Ltd.
1656,Insomniac Press
1657,Center for Applied Research in Education
1658,Wayne State University Press
1659,African Heritage Press
1660,Book Guild Publishing
1661,Hyperion
1662,Hart Publishing
1663,Marion Boyars Publishers
1664,Master Point Press
1665,Spectra
1666,Sams
1667,Atria Books
1668,Simon  Schuster
1669,"New Press, The"
1670,Edition Stemmle
1671,Creative Arts Book Company
1672,Bonneville
1673,Putnam Adult
1674,Vitesse Press
1675,Ventana Communications Group
1676,Ivan R. Dee Publisher
1677,Disney Editions
1678,"Octagon Press, Limited"
1679,Suma
1680,Oxmoor House
1681,Vine Books
1682,powerHouse Books
1683,Meyer & Meyer Sport
1684,Harrassowitz
1685,Signet
1686,Augsburg Fortress Publishers
1687,National Gallery Publications
1688,WaterBrook
1689,Lake Superior Port Cities
1690,Leisure Books
1691,AMACOM
1692,No Starch Press
1693,Pogue Press
1694,Touchstone
1695,Barnes & Noble
1696,Multnomah
1697,RH/Disney
1698,Lund Humphries Publishers
1699,Hyperion Books for Children
1700,University of Minnesota Press
1701,Faith Alive Christian Resources
1702,"Harry N. Abrams, Inc."
1703,Vintage Books
1704,Pro-Ed
1705,Jewish Publication Society of America
1706,Booksales
1707,Temple Lodge Publishing
1708,"Little, Brown and Co. (Boston)"
1709,Schirmer Mosel
1710,Skyhorse
1711,Longman
1712,Heavy Metal
1713,Three Rivers Press
1714,Research & Education Association
1715,4N Publishing LLC
1716,Creative Homeowner
1717,Struik Publishers
1718,"John Blake Publishing, Limited"
1719,Clarion
1720,Elliot Right Way Books
1721,Learning Express (NY)
1722,Texas Christian University Press
1723,S.P.I. Books
1724,Conran Octopus
1725,Checkerboard Books
1726,Natural Health Solutions
1727,Knopf Books for Young Readers
1728,Ulysses Press
1729,P & R Publishing
1730,Sportclassic Books
1731,Seven Footer Press
1732,Communication Creativity
1733,String Letter Publishing
1734,Wordsworth
1735,Blunt Press
1736,Humana
1737,Jai Press Inc.
1738,Beacon Press
1739,연세대학교 출판부
1740,First Glance Books
1741,Williams-Sonoma
1742,Salem Press
1743,ACW Press
1744,Objetiva
1745,"P.D. Publishing, Inc."
1746,Steerforth
1747,Xulon Press
1748,Holy Cow! Press
1749,Good Year Books
1750,B&H Publishing Group
1751,Allworth Press
1752,Editions Heimdal
1753,Blackstaff Press
1754,Empresa Activa
1755,Fawcett Books
1756,Collier Books
1757,Skylight Paths Publishing
1758,Bentley Publishers
1759,Humanity Books
1760,Icon Books
1761,Gollancz
1762,Arrow Books Ltd.
1763,Ithaca Press (GB)
1764,Viking Penguin
1765,Random House Inc (P)
1766,William Heinemann Ltd
1767,Prentice Hall PTR
1768,Heinemann Educational Publishers
1769,"Day Hike Books, Inc."
1770,Ave Maria Press
1771,W Publishing Group
1772,Suhrkamp
1773,Scripta Book Co.
1774,Chem/Mats-Sci/E
1775,Voyager
1776,Gotham
1777,Backinprint.com
1778,Theatre Communications Group
1779,CFZ Press
1780,Contemporary French Fiction
1781,BCA
1782,Pluto Press (UK)
1783,Lea & Febiger
1784,NOLO
1785,Note.Well.Publishers
1786,Microsoft Press
1787,O'Reilly
1788,Trans Tech Publications
1789,Reimer
1790,Cricket Books
1791,New Star Books
1792,Roth Publishing Inc
1793,Skinner House Books
1794,Orbis Books
1795,Transnational Publishers
1796,Brill - Nijhoff
1797,Wasmuth
1798,Rockport Publishers
1799,Verlag Bertelsmann Stiftung
1800,ESPN
1801,ASQ Quality Press
1802,Garrard Pub. Co.
1803,OakTara Publishers
1804,Safari Press
1805,Taylor & Francis Us
1806,"Scholarly Publishing Office, University of Michigan Library"
1807,Scholars' Facsimiles & Reprints
1808,McGraw-Hill Higher Education
1809,Irwin Professional Publishing
1810,Betterway Books
1811,Alfred Publishing Company
1812,Hisarlik Press
1813,Random House Children's Books
1814,Starfire
1815,Seal Books
1816,Bantam Starfire
1817,London House (UK)
1818,Milkweed Editions
1819,Sub Rosa Books/ Sub Rosa Entertainment
1820,Chatto and Windus
1821,Perennial Library
1822,Ebury Press
1823,Poolbeg Press
1824,APA Books
1825,General Paperbacks
1826,The Free Press
1827,Champion Press (WI)
1828,BBC Worldwide
1829,Robson Books
1830,International City/County Management Association(ICMA)
1831,Dalkey Archive Press
1832,Viking Press (NYC)
1833,Unwin Hyman
1834,McGraw-Hill Professional Publishing
1835,Renniks Publications
1836,"Haynes Manuals N. America, Inc."
1837,Haynes Manuals
1838,Goodheart-Wilcox Publisher
1839,Kalmbach Publishing Company
1840,Withers Publishing
1841,"Alpha Science International, Ltd"
1842,Nakl. MD
1843,Jonathan Cape
1844,Rodale Books
1845,CCB Publishing
1846,Domain
1847,Rialto
1848,University Of Hertfordshire Press
1849,Now Publishers
1850,Morgan Kaufmann Publishers
1851,AAAI Press
1852,Allen  Unwin
1853,Addison Wesley Longman
1854,Harvill Pr
1855,Penguin UK
1856,Lorenz Books
1857,Worldwide Media Services
1858,Itp New Media
1859,Health Research
1860,Routledge/Falmer
1861,Andbeyond Communications
1862,Tin House Books
1863,Course Technology
1864,Ticknor & Fields
1865,Hamilton
1866,Phoenix Orion House
1867,PVG
1868,House of Stratus
1869,Arrow Bks.
1870,Bella Books
1871,Authentic Publishing
1872,Productivity Press
1873,Random House Canada
1874,Sphere (London)
1875,Macmillan UK
1876,Metamorphous Press
1877,Edward Elgar Publishing
1878,Simon  Schuster Audio
1879,Silicon Press
1880,Thienemann
1881,La Alameda Press
1882,Cinco Puntos Press
1883,Thienemann Verlag
1884,Heyne
1885,Peanut Butter Publishing
1886,Tres Chicas Books
1887,Inspirational Press (NY)
1888,Millennial Press
1889,Music Sales
1890,Suzuki Method International
1891,"Herder, Freiburg"
1892,Mascot Books
1893,Impact Publications
1894,Here's Life Publishers
1895,Pennwell Books
1896,Wunderkind.art
1897,Red Hen Press
1898,Ravensburger Buchverlag
1899,Rowohlt Tb.
1900,VIZ Media LLC
1901,Wiley-VCH Verlag GmbH
1902,A.T. Publishing
1903,Health Communications Inc
1904,Hci
1905,Fearon Publishers
1906,Brighter Child
1907,Bluestem Press
1908,Puffin
1909,Humanoids Publishing
1910,Mercer University Press
